Date,Close,Open,High,Low,Volume,Change,Adj Close
11/02/2022,77881,78355.9,78450.9,77786.1,1620000,-0.85,77878.25985
10/02/2022,78545.9,78640.9,79115.7,78166,1610000,-0.12,78546.53092
09/02/2022,78640.9,77881,79495.6,77881,1800000,0.98,78644.2338
08/02/2022,77881,79210.7,79305.7,77881,2710000,-1.8,77878.1974
07/02/2022,79305.7,79020.8,79780.6,78735.8,1320000,0.48,79304.64384
28/01/2022,78925.8,78830.8,79970.5,78640.9,2260000,0,78925.8
27/01/2022,78925.8,76076.5,79210.7,76076.5,2040000,4.27,78928.84482
26/01/2022,75696.6,75316.7,76456.4,75316.7,1450000,0.63,75695.59671
25/01/2022,75221.7,76456.4,76931.3,75126.7,3760000,-2.22,75223.42514
24/01/2022,76931.3,78450.9,78545.9,76931.3,2220000,-1.94,76928.95254
21/01/2022,78450.9,78830.8,79115.7,78355.9,1580000,-0.48,78452.41216
20/01/2022,78830.8,78830.8,79115.7,78735.8,1490000,-0.48,78830.48864
19/01/2022,79210.7,78735.8,79305.7,78545.9,1760000,0,79210.7
18/01/2022,79210.7,78735.8,79305.7,78450.9,2100000,0.6,79208.2148
17/01/2022,78735.8,80730.3,80730.3,78735.8,2100000,-2.13,78731.91298
14/01/2022,80445.4,78925.8,80825.3,78545.9,2520000,1.93,80449.06794
13/01/2022,78925.8,79210.7,79495.6,78735.8,1710000,0,78925.8
12/01/2022,78925.8,79590.6,79590.6,78545.9,2180000,-0.72,78923.23168
11/01/2022,79495.6,79400.7,79780.6,79305.7,1830000,0,79495.6
10/01/2022,79495.6,80540.4,80730.3,79305.7,2150000,-0.12,79495.09128
07/01/2022,79590.6,79684,79964.3,79403.8,2550000,-0.23,79593.91198
06/01/2022,79777.4,80431.4,80431.4,79684,2850000,-0.93,79775.91936
05/01/2022,80524.8,81085.3,81272.1,80337.9,3120000,-0.58,80522.14698
04/01/2022,80991.9,81458.9,81645.8,80991.9,1890000,0.35,80994.0906
31/12/2021,80711.6,79870.9,81739.2,79684,2330000,1.29,80711.9236
30/12/2021,79684,79684,79964.3,79497.2,893100,0.12,79686.10872
29/12/2021,79590.6,79870.9,79964.3,79497.2,945400,-0.35,79591.35185
28/12/2021,79870.9,80524.8,80524.8,79590.6,1540000,-0.7,79868.3802
27/12/2021,80431.4,80337.9,80711.6,80057.7,1140000,0.12,80434.30548
24/12/2021,80337.9,79123.5,80337.9,79123.5,1150000,1.53,80334.08955
23/12/2021,79123.5,79777.4,79777.4,78936.7,2150000,-0.82,79123.22532
22/12/2021,79777.4,80057.7,80524.8,79684,1840000,-0.12,79775.05492
21/12/2021,79870.9,80151.1,80337.9,79870.9,1190000,-0.23,79873.56729
20/12/2021,80057.7,80337.9,80618.2,79964.3,1810000,0,80057.7
17/12/2021,80057.7,80898.4,80991.9,80057.7,2660000,-1.04,80057.05664
16/12/2021,80898.4,80618.2,80898.4,80337.9,1610000,0.35,80900.3637
15/12/2021,80618.2,80711.6,80991.9,80618.2,1210000,0,80618.2
14/12/2021,80618.2,80711.6,81178.7,80524.8,1670000,-0.12,80614.74608
13/12/2021,80711.6,80618.2,81085.3,80337.9,1500000,0.12,80714.94184
10/12/2021,80618.2,80805,81272.1,80151.1,1490000,-0.8,80621.9232
09/12/2021,81272.1,80244.5,81365.5,80057.7,1450000,1.16,81269.81964
08/12/2021,80337.9,80618.2,80805,80057.7,1290000,-0.58,80336.331
07/12/2021,80805,80151.1,80805,79777.4,1530000,1.41,80807.5444
06/12/2021,79684,80337.9,80898.4,79684,3170000,-0.58,79686.22362
03/12/2021,80151.1,81832.6,82206.3,80151.1,2900000,-1.83,80151.68186
02/12/2021,81645.8,81739.2,82206.3,81645.8,1250000,-0.11,81649.28688
01/12/2021,81739.2,82206.3,82766.8,81645.8,1890000,-0.11,81742.58414
30/11/2021,81832.6,81832.6,82953.6,81832.6,3180000,0.11,81829.11312
29/11/2021,81739.2,82019.4,82112.9,81458.9,2840000,-0.91,81735.87285
26/11/2021,82486.5,81832.6,82953.6,81739.2,3020000,0.91,82483.02672
25/11/2021,81739.2,81739.2,82393.1,81458.9,2180000,0,81739.2
24/11/2021,81739.2,80805,81739.2,80805,2120000,1.39,81738.79298
23/11/2021,80618.2,80805,80991.9,80337.9,2200000,0.12,80621.42976
22/11/2021,80524.8,80337.9,80805,80244.5,3500000,0.12,80527.91768
19/11/2021,80431.4,82206.3,82579.9,80337.9,5150000,-2.16,80430.64392
18/11/2021,82206.3,82953.6,82953.6,82206.3,3900000,-0.9,82207.0176
17/11/2021,82953.6,82766.8,83700.9,82766.8,2510000,0.23,82957.16364
16/11/2021,82766.8,83140.4,83420.7,82673.3,3250000,-0.45,82766.2682
15/11/2021,83140.4,83607.5,83700.9,83140.4,3270000,-0.34,83137.06962
12/11/2021,83420.7,84074.6,84168,83233.8,2120000,-0.33,83424.68703
11/11/2021,83700.9,83887.8,84448.3,83420.7,3380000,-0.11,83702.12627
10/11/2021,83794.3,84074.6,84168,83420.7,2670000,-0.11,83795.52342
09/11/2021,83887.8,85008.8,85102.2,83794.3,3700000,-1.1,83888.8591
08/11/2021,84821.9,83794.3,85102.2,83700.9,6170000,1.79,84818.85867
05/11/2021,83327.3,82766.8,83514.1,82673.3,2650000,0.91,83331.37709
04/11/2021,82579.9,82579.9,82860.2,82299.7,2510000,0.23,82582.60413
03/11/2021,82393.1,83233.8,83607.5,82393.1,5550000,-1.12,82394.03424
02/11/2021,83327.3,84074.6,84074.6,83140.4,4890000,-0.89,83326.33606
01/11/2021,84074.6,84821.9,85289,83887.8,5080000,-0.77,84076.09055
29/10/2021,84728.5,84635.1,85008.8,84354.8,3750000,0.11,84728.19861
28/10/2021,84635.1,84541.7,85475.8,84541.7,4090000,0.22,84634.08626
27/10/2021,84448.3,84074.6,84635.1,83794.3,3550000,0.89,84445.83801
26/10/2021,83700.9,84074.6,84261.4,83514.1,1640000,-0.55,83705.076
25/10/2021,84168,84541.7,84635.1,83981.2,2770000,-0.44,84169.71652
22/10/2021,84541.7,83607.5,84541.7,83327.3,4490000,1.57,84540.57066
21/10/2021,83233.8,84074.6,84168,83233.8,2940000,-1,83233.854
20/10/2021,84074.6,84448.3,84635.1,83140.4,3480000,-0.33,84076.42916
19/10/2021,84354.8,83887.8,84541.7,83887.8,5980000,0.56,84357.57168
18/10/2021,83887.8,84074.6,84168,83327.3,2310000,-0.22,83889.63588
15/10/2021,84074.6,84074.6,84728.5,83700.9,3210000,0,84074.6
14/10/2021,84074.6,84261.4,84541.7,83700.9,2010000,-0.11,84075.4152
13/10/2021,84168,85008.8,85289,84074.6,3790000,-0.33,84169.62061
12/10/2021,84448.3,84448.3,85289,84168,3620000,0.44,84444.52824
11/10/2021,84074.6,84074.6,84448.3,83607.5,2470000,0.45,84077.55405
08/10/2021,83700.9,83047,84074.6,82860.2,2620000,0.9,83700.1824
07/10/2021,82953.6,83420.7,83514.1,82953.6,2980000,-0.56,82953.54408
06/10/2021,83420.7,83700.9,84168,83327.3,2500000,-0.33,83424.68703
05/10/2021,83700.9,84354.8,84354.8,83700.9,2270000,-0.67,83696.84862
04/10/2021,84261.4,84541.7,85102.2,84168,3060000,0.45,84265.2951
01/10/2021,83887.8,83420.7,84448.3,83233.8,3810000,0.22,83885.04198
30/09/2021,83700.9,83981.2,84728.5,83700.9,2800000,0,83700.9
29/09/2021,83700.9,83420.7,84168,82860.2,2760000,0.34,83704.33038
28/09/2021,83420.7,82953.6,83981.2,82206.3,3760000,0.56,83418.14016
27/09/2021,82953.6,84635.1,85382.4,82953.6,5050000,-2.09,82957.67435
24/09/2021,84728.5,85008.8,85382.4,84541.7,2990000,-0.11,84728.59591
23/09/2021,84821.9,85475.8,86316.6,84448.3,3940000,-0.77,84817.63634
22/09/2021,85475.8,82673.3,85662.7,82673.3,10050000,3.04,85475.38944
21/09/2021,82953.6,82206.3,83047,81926,3100000,0.11,82951.34622
20/09/2021,82860.2,81832.6,83233.8,81552.4,5450000,2.54,82857.447
17/09/2021,80805,80711.6,82579.9,80618.2,5290000,0.12,80808.45392
16/09/2021,80711.6,80805,80805,80244.5,1830000,0.35,80712.9099
15/09/2021,80431.4,81085.3,81085.3,80431.4,2430000,-1.03,80434.99737
14/09/2021,81272.1,81458.9,81552.4,80898.4,2480000,-0.23,81271.54453
13/09/2021,81458.9,80805,81645.8,80618.2,2960000,0.81,81459.5205
10/09/2021,80805,79590.6,81272.1,79403.8,3960000,1.53,80808.33618
09/09/2021,79590.6,79777.4,79870.9,79403.8,2450000,-0.23,79593.91198
08/09/2021,79777.4,80618.2,80618.2,79684,3680000,-1.04,79779.77072
07/09/2021,80618.2,82019.4,82019.4,80618.2,2620000,-0.58,80614.90584
06/09/2021,81085.2,81085.2,81544.4,80993.4,3210000,0.23,81087.67368
01/09/2021,80901.6,80258.8,81544.4,80075.1,3430000,0.8,80900.8704
31/08/2021,80258.8,80350.6,80442.4,79983.3,2960000,0,80258.8
30/08/2021,80258.8,79983.3,80442.4,79891.5,4310000,0.46,80259.0009
27/08/2021,79891.5,80258.8,80350.6,79616,2350000,0,79891.5
26/08/2021,79891.5,79799.6,80534.3,79616,1900000,0.12,79895.35952
25/08/2021,79799.6,79340.5,79983.3,78973.2,1680000,0.7,79803.4409
24/08/2021,79248.7,79065,79891.5,78697.7,2380000,0.35,79249.6062
23/08/2021,78973.2,80534.3,80626.1,78973.2,4360000,-2.05,78973.26495
20/08/2021,80626.1,82921.8,82921.8,79891.5,4330000,-2.77,80624.86614
19/08/2021,82921.8,83105.5,83105.5,82462.7,3060000,0.33,82919.03279
18/08/2021,82646.3,82187.2,83472.8,82095.4,4710000,0.78,82643.1273
17/08/2021,82003.5,82279,82738.2,81819.9,2200000,-0.22,82006.38816
16/08/2021,82187.2,82554.5,83197.3,81728,3270000,-0.44,82191.2602
13/08/2021,82554.5,83013.7,83105.5,81911.7,4110000,-0.66,82557.0037
12/08/2021,83105.5,83381,84023.8,82921.8,4290000,-0.44,83105.51968
11/08/2021,83472.8,82554.5,83931.9,82462.7,5330000,1.68,83474.60272
10/08/2021,82095.4,80809.7,82646.3,80809.7,5970000,1.94,82096.66542
09/08/2021,80534.3,80075.1,80717.9,79891.5,2730000,0.57,80531.52807
06/08/2021,80075.1,79799.6,81177.1,79524.1,3960000,0.69,80072.81629
05/08/2021,79524.1,79799.6,79983.3,79524.1,2830000,-0.57,79527.39519
04/08/2021,79983.3,80350.6,80350.6,79891.5,2870000,0,79983.3
03/08/2021,79983.3,79524.1,80350.6,79524.1,2710000,0.69,79980.38287
02/08/2021,79432.3,79156.8,79799.6,78973.2,2570000,0.46,79428.699
30/07/2021,79065,79707.8,80075.1,78881.3,4410000,-0.81,79062.16682
29/07/2021,79707.8,79891.5,80534.3,78973.2,2650000,-0.12,79703.84048
28/07/2021,79799.6,79983.3,80258.8,79524.1,1670000,-0.69,79796.18086
27/07/2021,80350.6,81636.2,82187.2,80350.6,2390000,-1.57,80354.51166
26/07/2021,81636.2,80809.7,81911.7,80717.9,2790000,1.48,81632.94752
23/07/2021,80442.4,79707.8,82462.7,79065,4130000,0.92,80441.11176
22/07/2021,79707.8,78514,79983.3,78330.4,2150000,1.76,79709.01504
21/07/2021,78330.4,78422.2,78881.3,78238.5,1700000,-0.7,78329.1309
20/07/2021,78881.3,78054.9,78973.2,77412.1,3210000,1.06,78882.28194
19/07/2021,78054.9,77503.9,78054.9,77136.6,4110000,-1.05,78053.04635
16/07/2021,78881.3,78514,79156.8,78330.4,1450000,0.82,78880.0557
15/07/2021,78238.5,78054.9,79248.7,77595.7,3280000,0.24,78242.23176
14/07/2021,78054.9,78054.9,78697.7,77412.1,4180000,0.83,78054.62043
13/07/2021,77412.1,79065,79432.3,77320.2,2880000,-2.32,77410.13016
12/07/2021,79248.7,80350.6,80809.7,77412.1,4830000,-0.8,79252.368
09/07/2021,79891.5,81085.2,81177.1,79799.6,3060000,-1.58,79894.50182
08/07/2021,81177.1,80993.4,82095.4,80809.7,1910000,-1.56,81176.28188
07/07/2021,82462.7,79891.5,82462.7,79524.1,4740000,3.22,82464.0063
06/07/2021,79891.5,82095.4,82462.7,79891.5,4710000,-2.47,79888.48101
05/07/2021,81911.7,82738.2,83013.7,81360.7,2930000,-1,81910.818
02/07/2021,82738.2,83564.6,83564.6,82738.2,2750000,-0.88,82738.23936
01/07/2021,83472.8,83197.3,83840.1,83013.7,3810000,0.55,83470.27535
30/06/2021,83013.7,83564.6,83656.5,82830,2120000,-0.66,83013.07364
29/06/2021,83564.6,82462.7,84207.4,81728,4370000,2.02,83566.31634
28/06/2021,81911.7,82646.3,82830,81728,1850000,-0.56,81909.52352
25/06/2021,82370.8,81452.6,82554.5,81452.6,2080000,1.13,82373.01438
24/06/2021,81452.6,82554.5,82830,81085.2,4230000,-1.44,81456.19328
23/06/2021,82646.3,83197.3,83381,82370.8,3360000,-0.66,82648.19782
22/06/2021,83197.3,83564.6,84023.8,83197.3,2240000,0,83197.3
21/06/2021,83197.3,84482.9,84574.7,83197.3,4190000,-1.63,83196.13239
18/06/2021,84574.7,83931.9,85125.7,83931.9,2970000,1.21,84575.73166
17/06/2021,83564.6,83564.6,84666.6,83381,2390000,-0.87,83565.89609
16/06/2021,84299.3,85125.7,85401.2,83840.1,3040000,-1.18,84302.74908
15/06/2021,85309.4,85033.9,85584.9,84574.7,4530000,0.43,85307.35103
14/06/2021,84942.1,84942.1,85860.4,84023.8,4880000,0.54,84939.10766
11/06/2021,84482.9,84666.6,84942.1,83748.3,2940000,-0.22,84480.33348
10/06/2021,84666.6,82095.4,85952.2,81360.7,5620000,3.48,84667.23252
09/06/2021,81819.9,82462.7,82738.2,81544.4,3010000,-0.67,81818.91564
08/06/2021,82370.8,82187.2,83840.1,82095.4,5480000,0.34,82374.52436
07/06/2021,82095.4,82187.2,82279,80809.7,3740000,-0.11,82096.79408
04/06/2021,82187.2,82921.8,83564.6,81819.9,4560000,-0.78,82183.926
03/06/2021,82830,82646.3,83381,82462.7,3630000,0.89,82826.04906
02/06/2021,82095.4,82279,82279,81728,3670000,-0.56,82092.1948
01/06/2021,82554.5,83105.5,83289.1,82554.5,2340000,-0.66,82557.0037
31/05/2021,83105.5,84299.3,84482.9,82830,3100000,-0.66,83104.3671
28/05/2021,83656.5,83564.6,84207.4,83013.7,3120000,0.66,83653.9963
27/05/2021,83105.5,83931.9,84115.6,82646.3,2920000,-0.55,83104.9947
26/05/2021,83564.6,82646.3,84391.1,82003.5,3770000,0.55,83562.58025
25/05/2021,83105.5,83748.3,83748.3,82646.3,2790000,-0.77,83103.43809
24/05/2021,83748.3,82646.3,84391.1,82187.2,4350000,2.24,83746.52208
21/05/2021,81911.7,80717.9,83381,79983.3,3940000,1.36,81908.71192
20/05/2021,80809.7,80717.9,80901.6,79891.5,2800000,0.57,80808.59842
19/05/2021,80350.6,80626.1,81728,79983.3,3530000,0.57,80346.88155
18/05/2021,79891.5,80350.6,80809.7,79707.8,2970000,-0.23,79890.92727
17/05/2021,80075.1,82187.2,82646.3,80075.1,5000000,-2.57,80074.98896
14/05/2021,82187.2,83656.5,83748.3,82187.2,4390000,-1.1,82191.3395
13/05/2021,83105.5,83564.6,84207.4,83105.5,3120000,-1.42,83102.24994
12/05/2021,84299.3,82738.2,84666.6,82646.3,3200000,0.66,84301.03878
11/05/2021,83748.3,85860.4,86778.6,83748.3,4200000,-1.94,83744.41672
10/05/2021,85401.2,79891.5,85401.2,79065,8180000,6.9,85404.0135
07/05/2021,79891.5,81728,81911.7,79707.8,6740000,-2.9,79892.909
06/05/2021,82279,84482.9,84482.9,82279,7450000,-2.61,82277.89631
05/05/2021,84482.9,84115.6,85401.2,84115.6,3790000,0.44,84485.70864
04/05/2021,84115.6,85401.2,85401.2,84023.8,4110000,-2.03,84117.43388
29/04/2021,85860.4,86044,86503.2,84023.8,6500000,-0.21,85863.3076
28/04/2021,86044,87880.6,87972.4,85860.4,5030000,-2.09,86043.89546
27/04/2021,87880.6,88156.1,88615.2,87237.8,3150000,-0.31,87882.81609
26/04/2021,88156.1,89074.4,90911,88156.1,5050000,-3.52,88153.87248
23/04/2021,91370.1,89992.7,91737.4,88890.7,3560000,1.53,91369.58831
22/04/2021,89992.7,91186.5,91370.1,89074.4,3170000,-1.31,89991.95685
20/04/2021,91186.5,89074.4,92747.6,88982.6,6990000,3.33,91186.55507
19/04/2021,88247.9,88982.6,89533.5,87329.6,5720000,-0.83,88244.04442
16/04/2021,88982.6,90543.6,90635.5,88523.4,4880000,-2.22,88982.53784
15/04/2021,91002.8,91461.9,92288.4,90819.1,3550000,-0.2,91004.127
14/04/2021,91186.5,91829.3,91829.3,90819.1,3500000,-2.44,91190.50272
13/04/2021,93471.2,94218.9,95060.2,93190.8,3800000,0,93471.2
12/04/2021,93471.2,93471.2,93751.6,93003.8,3630000,0.2,93470.7684
09/04/2021,93284.2,93377.7,93471.2,92723.4,2720000,-0.1,93284.3223
08/04/2021,93377.7,93845.1,93938.5,92910.3,3600000,-0.2,93377.4708
07/04/2021,93564.6,94405.9,94405.9,93471.2,3500000,-1.38,93563.94984
06/04/2021,94873.2,95901.4,95994.9,94218.9,3450000,-1.07,94875.25502
05/04/2021,95901.4,97677.4,97677.4,95527.5,2820000,-0.1,95898.9051
02/04/2021,95994.9,95808,97210,95434.1,3840000,1.68,95991.91912
01/04/2021,94405.9,92069.1,94405.9,91601.8,5590000,2.64,94403.75584
31/03/2021,91975.6,92629.9,92629.9,91601.8,2820000,-0.81,91972.34046
30/03/2021,92723.4,93097.3,93564.6,92162.6,2590000,0.2,92721.573
29/03/2021,92536.5,91695.2,93377.7,91414.8,2790000,1.64,92533.97076
26/03/2021,91040.9,91601.8,92069.1,90293.2,3650000,-1.12,91037.92608
25/03/2021,92069.1,92536.5,93190.8,91882.2,3150000,-0.2,92071.488
24/03/2021,92256,93097.3,93471.2,92069.1,3190000,-1.5,92253.2285
23/03/2021,93658.1,94032,94125.5,93190.8,4550000,-0.6,93653.5866
22/03/2021,94218.9,95060.2,95153.7,94032,3420000,-0.89,94214.16422
19/03/2021,95060.2,95527.5,95527.5,94779.8,2340000,-0.78,95060.6976
18/03/2021,95808,94405.9,95808,94405.9,2550000,1.99,95807.87615
17/03/2021,93938.5,94405.9,94405.9,93564.6,3570000,-0.5,93933.8705
16/03/2021,94405.9,95527.5,95621,93564.6,4120000,-1.17,94409.82825
15/03/2021,95527.5,96088.4,96275.3,95434.1,2380000,0,95527.5
12/03/2021,95527.5,96275.3,96555.7,95060.2,2700000,-0.58,95531.08728
11/03/2021,96088.4,95808,97023.1,95434.1,2420000,1.68,96086.98992
10/03/2021,94499.4,93938.5,95808,93284.2,3390000,0.6,94502.131
09/03/2021,93938.5,94499.4,94873.2,93658.1,4140000,-1.66,93941.7435
08/03/2021,95527.5,96649.2,96836.1,95060.2,3210000,-0.78,95524.35266
05/03/2021,96275.3,96368.8,96368.8,95060.2,4190000,-0.39,96272.26812
04/03/2021,96649.2,98331.7,98612.1,96275.3,2760000,-1.05,96651.7873
03/03/2021,97677.4,97957.8,98051.3,97210,2550000,-0.38,97678.70506
02/03/2021,98051.3,99266.4,99546.8,97210,3050000,-0.66,98054.14304
01/03/2021,98705.6,98612.1,98986,98144.7,2180000,0.76,98702.27928
26/02/2021,97957.8,96836.1,98051.3,96649.2,3360000,0.19,97956.56452
25/02/2021,97770.8,98986,99359.9,97397,4280000,-1.13,97775.01475
24/02/2021,98892.5,100014.2,100855.4,98612.1,2800000,-1.12,98894.04096
23/02/2021,100014.2,100481.5,100948.9,99266.4,3050000,-0.47,100009.2369
22/02/2021,100481.5,100388,100761.9,100294.6,3010000,-0.46,100484.5351
19/02/2021,100948.9,100761.9,101229.3,100107.6,2700000,-0.92,100946.2709
18/02/2021,101883.6,101603.2,101883.6,100481.5,2850000,0.28,101887.689
17/02/2021,101603.2,100948.9,101790.1,100294.6,2870000,0.65,101605.0678
09/02/2021,100948.9,98425.1,101790.1,98051.3,1930000,2.56,100944.7826
08/02/2021,98425.1,102444.4,102444.4,97023.1,4330000,-3.92,98428.57952
05/02/2021,102444.4,101509.7,102818.3,101509.7,2230000,0.74,102449.1548
04/02/2021,101696.6,102537.9,102537.9,100014.2,1900000,-0.82,101697.0892
03/02/2021,102537.9,99453.3,102537.9,99453.3,3060000,3.1,102536.3523
02/02/2021,99453.3,95621,100014.2,95621,3350000,3.6,99450.7164
01/02/2021,95994.9,96275.3,98331.7,95340.6,2930000,-0.1,95992.3116
29/01/2021,96088.4,89732.3,96088.4,89732.3,4140000,6.97,96086.65826
28/01/2021,89825.8,93471.2,95247.1,89825.8,4570000,-6.97,89825.76771
27/01/2021,96555.7,99079.4,99827.2,95808,3150000,-3.19,96552.19497
26/01/2021,99733.7,101042.3,101416.2,98144.7,2600000,-1.39,99730.01238
25/01/2021,101135.8,101790.1,102537.9,100948.9,2550000,-0.46,101135.8253
22/01/2021,101603.2,103005.2,103566.1,101603.2,2430000,-1.45,101603.7689
21/01/2021,103098.7,102724.8,103472.6,101696.6,2530000,1.19,103096.0148
20/01/2021,101883.6,101696.6,102350.9,99079.4,3360000,1.21,101886.5889
19/01/2021,100668.5,105902.8,105902.8,100014.2,3670000,-4.94,100671.2017
18/01/2021,105902.8,106744.1,107585.3,105902.8,2620000,-0.53,105899.4424
15/01/2021,106463.7,106089.8,107772.3,105715.9,2130000,0.71,106466.4829
14/01/2021,105715.9,106931,106931,105248.5,3680000,-1.22,105718.8011
13/01/2021,107024.5,108707,109548.2,106744.1,2520000,-1.55,107022.0415
12/01/2021,108707,108893.9,109080.9,107865.7,2340000,0.35,108712.2659
11/01/2021,108333.1,105155.1,108426.6,105155.1,4600000,3.48,108330.832
08/01/2021,104687.7,104220.4,105529,103659.5,3320000,1.45,104688.4869
07/01/2021,103192.2,102818.3,103566.1,102631.3,2450000,0.55,103195.7722
06/01/2021,102631.3,103753,104033.4,102631.3,2820000,-0.9,102634.0051
05/01/2021,103566.1,101790.1,104687.7,101322.8,4010000,2.31,103567.6968
04/01/2021,101229.3,101599.8,101692.4,100951.4,2300000,0.46,101229.7245
31/12/2020,100766.2,100951.4,101785,100766.2,993810,0,100766.2
30/12/2020,100766.2,101136.7,102062.8,100581,1860000,-0.37,100762.4942
29/12/2020,101136.7,100951.4,101321.9,100581,1300000,0.46,101136.6986
28/12/2020,100673.6,101044.1,101599.8,100303.1,2310000,-0.28,100668.7361
25/12/2020,100951.4,100766.2,101044.1,100117.9,1760000,0.28,100955.4861
24/12/2020,100673.6,102062.8,102340.7,100025.3,2510000,-1.36,100674.7459
23/12/2020,102062.8,101785,103174.2,101785,2430000,0.27,102059.8195
22/12/2020,101785,102711.2,102711.2,101692.4,2270000,-0.99,101786.0424
21/12/2020,102803.8,102248.1,103174.2,102062.8,2340000,0.54,102800.2397
18/12/2020,102248.1,102340.7,102803.8,101877.6,3340000,0,102248.1
17/12/2020,102248.1,102803.8,102803.8,102155.5,2950000,-1.08,102243.2174
16/12/2020,103359.5,102989,104007.8,102525.9,2110000,0.36,103359.7604
15/12/2020,102989,104656.1,104933.9,102618.5,4570000,-1.94,102989.084
14/12/2020,105026.6,104470.9,105026.6,104100.4,2540000,0.71,105026.0278
11/12/2020,104285.6,103729.9,104470.9,103544.7,2300000,0.54,104290.0415
10/12/2020,103729.9,102155.5,105489.6,102155.5,6080000,2.1,103733.3958
09/12/2020,101599.8,101877.6,101970.2,101229.3,1700000,0.46,101601.9288
08/12/2020,101136.7,101970.2,102155.5,100951.4,1470000,-0.73,101133.8935
07/12/2020,101877.6,100951.4,102711.2,100766.2,1970000,0.92,101880.1529
04/12/2020,100951.4,101414.5,101599.8,100766.2,1570000,-0.46,100947.9933
03/12/2020,101414.5,100951.4,101785,100766.2,1110000,0.46,101415.7764
02/12/2020,100951.4,101507.1,101692.4,100673.6,1330000,-0.64,100949.5613
01/12/2020,101599.8,99377,101692.4,99284.4,2490000,1.39,101603.426
30/11/2020,100210.5,101692.4,101877.6,100025.3,2690000,-1.46,100207.691
27/11/2020,101692.4,101785,101785,100673.6,2820000,-0.09,101693.3935
26/11/2020,101785,102711.2,102711.2,101229.3,1490000,-0.54,101788.0602
25/11/2020,102340.7,101507.1,102803.8,101044.1,2190000,0.82,102339.4582
24/11/2020,101507.1,102433.3,102711.2,100951.4,1940000,-0.9,101511.4003
23/11/2020,102433.3,102803.8,103081.6,101692.4,2100000,-0.27,102433.8798
20/11/2020,102711.2,101785,103266.8,101044.1,2800000,1.09,102707.2378
19/11/2020,101599.8,101321.9,101599.8,100951.4,3140000,0.27,101595.4691
18/11/2020,101321.9,100025.3,101414.5,99840.1,3400000,1.67,101319.0352
17/11/2020,99654.8,99284.4,99747.4,99099.1,1650000,0.47,99657.90099
16/11/2020,99191.7,99562.2,100673.6,99099.1,2570000,-0.28,99191.08512
13/11/2020,99469.6,99099.1,99469.6,99099.1,1090000,0.37,99465.76667
12/11/2020,99099.1,99562.2,99562.2,98821.3,1070000,-0.47,99094.25766
11/11/2020,99562.2,99932.7,99932.7,98173,2430000,0,99562.2
10/11/2020,99562.2,101044.1,101136.7,99562.2,2300000,-1.19,99567.08222
09/11/2020,100766.2,100951.4,101321.9,100488.4,1070000,0,100766.2
06/11/2020,100766.2,101136.7,101321.9,100025.3,1010000,0,100766.2
05/11/2020,100766.2,100025.3,101321.9,100025.3,1890000,0.74,100765.4872
04/11/2020,100025.3,100025.3,101321.9,99469.6,1340000,0.28,100026.6927
03/11/2020,99747.4,99654.8,100025.3,99099.1,870230,0.09,99744.48932
02/11/2020,99654.8,99099.1,100025.3,99099.1,867340,-0.37,99655.20639
30/10/2020,100025.3,99099.1,100025.3,97524.7,2680000,1.03,100026.267
29/10/2020,99006.5,98636,99284.4,97802.5,1720000,-0.47,99002.09288
28/10/2020,99469.6,100951.4,100951.4,98636,2610000,-2.01,99466.80729
27/10/2020,101507.1,101877.6,102803.8,101044.1,1720000,-0.81,101511.7403
26/10/2020,102340.7,102803.8,104193,101877.6,2310000,0.45,102336.0492
23/10/2020,101877.6,99562.2,101877.6,99191.7,2950000,3.09,101874.8782
22/10/2020,98821.3,98913.9,98913.9,97339.4,2420000,0.28,98819.32152
21/10/2020,98543.4,98636,99006.5,98173,805550,0.19,98545.08058
20/10/2020,98358.2,99377,99654.8,98173,2150000,-1.39,98360.91114
19/10/2020,99747.4,99469.6,100303.1,99469.6,1620000,0.28,99748.11488
16/10/2020,99469.6,99562.2,100025.3,99006.5,1640000,-0.09,99472.59402
15/10/2020,99562.2,99840.1,99932.7,99099.1,1850000,0.09,99559.12264
14/10/2020,99469.6,99191.7,99747.4,98913.9,1300000,0.28,99469.43676
13/10/2020,99191.7,99099.1,100025.3,99006.5,858550,0.09,99188.28919
12/10/2020,99099.1,98913.9,99840.1,98728.7,1210000,0.28,99097.99964
09/10/2020,98821.3,99099.1,99191.7,98728.7,980970,-0.19,98818.38765
08/10/2020,99006.5,99932.7,99932.7,98913.9,1330000,-1.02,99005.04194
07/10/2020,100025.3,98913.9,100025.3,98636,2150000,0.93,100020.7216
06/10/2020,99099.1,99377,100025.3,98636,2040000,-0.28,99098.7444
05/10/2020,99377,100025.3,100951.4,99099.1,1430000,-0.65,99375.13555
02/10/2020,100025.3,101414.5,101970.2,98821.3,2860000,-1.19,100024.6713
01/10/2020,101229.3,100951.4,101321.9,99932.7,1700000,0.37,101231.9776
30/09/2020,100858.8,101877.6,103174.2,100488.4,1430000,-0.27,100863.6309
29/09/2020,101136.7,101877.6,104285.6,100025.3,5190000,3.48,101136.7989
28/09/2020,97735.6,97507.1,97964.1,96973.8,2600000,0.47,97735.70895
25/09/2020,97278.5,97354.7,97507.1,97126.2,1210000,0.31,97274.41878
