Date,Open,High,Low,Close,Actual,Volume,Type
2025-07-29,195.74,195.74,186.06,188.54,196.43,20745103,Predicted
2025-07-30,198.78,198.78,187.58,190.08,197.44,20745103,Predicted
2025-07-31,199.81,199.81,181.11,183.53,192.86,20745103,Predicted
2025-08-01,195.17,195.17,187.75,190.25,195.39,20745103,Predicted
2025-08-04,197.73,197.73,186.42,188.9,146.58,20745103,Predicted
2025-08-05,148.34,158.63,148.34,157.11,155.75,20745103,Predicted
2025-08-07,157.62,157.62,149.55,151.54,175.16,20745103,Predicted
2025-08-08,177.26,177.26,159.41,161.54,202.09,20745103,Predicted
2025-08-09,204.51,204.51,178.2,180.57,234.16,20745103,Predicted
2025-08-10,236.97,236.97,203.31,206.02,245.46,20745103,Predicted
2025-08-13,248.4,248.4,214.38,217.24,203.03,20745103,Predicted
2025-08-14,205.46,205.46,199.47,202.12,203.82,20745103,Predicted
2025-08-15,206.26,206.26,194.88,197.48,204.91,20745103,Predicted
2025-08-18,207.37,207.37,200.92,203.6,204.29,20745103,Predicted
2025-08-19,206.74,206.74,199.13,201.78,202.49,20745103,Predicted
2025-08-20,204.92,204.92,193.63,196.21,200.19,20745103,Predicted
2025-08-21,202.59,202.59,193.24,195.82,200.62,20745103,Predicted
2025-08-22,203.02,203.02,191.42,193.98,206.72,20745103,Predicted
2025-08-25,209.2,209.2,193.02,195.59,209.16,20745103,Predicted
2025-08-26,211.67,211.67,201.31,204.0,207.95,20745103,Predicted
2025-08-27,210.44,210.44,196.84,199.46,208.21,20745103,Predicted
2025-08-28,210.7,210.7,199.87,202.53,212.37,20745103,Predicted
2025-08-29,214.91,214.91,201.26,203.94,213.53,20745103,Predicted
2025-09-04,216.09,216.09,204.55,207.28,161.06,20745103,Predicted
2025-09-05,162.99,183.17,162.99,181.42,154.38,20745103,Predicted
2025-09-06,156.23,162.7,156.23,161.14,177.63,20745103,Predicted
2025-09-07,179.76,179.76,164.03,166.21,177.66,20745103,Predicted
2025-09-09,179.79,179.79,167.86,170.1,239.94,20745103,Predicted
2025-09-10,242.81,242.81,202.41,205.11,242.21,20745103,Predicted
2025-09-15,245.11,245.11,211.99,214.82,251.76,20745103,Predicted
2025-09-16,254.78,254.78,223.79,226.77,251.42,20745103,Predicted
2025-09-17,254.43,254.43,227.87,230.9,249.85,20745103,Predicted
2025-09-18,252.84,252.84,233.78,236.9,252.33,20745103,Predicted
2025-09-19,255.35,255.35,234.76,237.89,255.24,20745103,Predicted
2025-09-22,258.3,258.3,239.28,242.47,252.88,20745103,Predicted
2025-09-23,255.91,255.91,241.52,244.74,252.34,20745103,Predicted
2025-09-24,255.36,255.36,234.37,237.49,247.83,20745103,Predicted
2025-09-25,250.8,250.8,238.38,241.56,246.57,20745103,Predicted
2025-09-26,249.52,249.52,235.15,238.28,247.18,20745103,Predicted
2025-09-29,250.14,250.14,228.25,231.3,244.36,20745103,Predicted
2025-09-30,247.29,247.29,231.73,234.82,243.55,20745103,Predicted
2025-10-01,246.47,246.47,227.66,230.69,193.17,20745103,Predicted
2025-10-02,195.48,204.16,195.48,202.2,188.2,20745103,Predicted
2025-10-03,190.45,191.94,187.6,190.1,167.81,20745103,Predicted
2025-10-04,169.82,175.49,169.82,173.81,155.37,20745103,Predicted
2025-10-06,157.23,157.44,153.88,155.93,180.01,20745103,Predicted
2025-10-07,182.17,182.17,158.23,160.34,178.7,20745103,Predicted
2025-10-09,180.84,180.84,164.25,166.44,239.56,20745103,Predicted
2025-10-10,242.43,242.43,198.51,201.16,237.49,20745103,Predicted
2025-10-11,240.34,240.34,207.17,209.93,290.59,20745103,Predicted
2025-10-13,294.07,294.07,240.6,243.81,244.64,20745103,Predicted
2025-10-14,247.57,247.57,225.66,228.67,246.19,20745103,Predicted
2025-10-15,249.14,249.14,225.26,228.26,251.71,20745103,Predicted
2025-10-16,254.73,254.73,225.29,228.29,251.88,20745103,Predicted
2025-10-17,254.9,254.9,224.98,227.98,253.79,20745103,Predicted
2025-10-20,256.83,256.83,233.95,237.07,257.02,20745103,Predicted
2025-10-21,260.1,260.1,231.59,234.68,251.34,20745103,Predicted
2025-10-22,254.35,254.35,235.98,239.13,252.53,20745103,Predicted
2025-10-23,255.56,255.56,234.42,237.54,253.73,20745103,Predicted
2025-10-24,256.77,256.77,235.42,238.56,260.51,20745103,Predicted
2025-10-27,263.63,263.63,244.73,248.0,269.93,20745103,Predicted
2025-10-28,273.16,273.16,251.09,254.44,268.43,20745103,Predicted
2025-10-29,271.65,271.65,261.83,265.32,275.17,20745103,Predicted
2025-10-30,278.47,278.47,260.42,263.89,281.9,20745103,Predicted
2025-10-31,285.28,285.28,266.24,269.79,281.82,20745103,Predicted
2025-11-02,285.2,285.2,260.71,264.18,187.07,20745103,Predicted
2025-11-03,189.31,216.12,189.31,214.05,165.98,20745103,Predicted
2025-11-04,167.97,169.26,165.44,167.64,159.4,20745103,Predicted
2025-11-06,161.31,161.31,146.62,148.57,178.79,20745103,Predicted
2025-11-07,180.93,180.93,151.34,153.36,181.31,20745103,Predicted
2025-11-08,183.48,183.48,159.46,161.59,201.63,20745103,Predicted
2025-11-09,204.05,204.05,169.22,171.47,240.78,20745103,Predicted
2025-11-11,243.66,243.66,193.57,196.15,291.74,20745103,Predicted
2025-11-13,295.24,295.24,235.05,238.18,279.12,20745103,Predicted
2025-11-14,282.46,282.46,249.33,252.66,276.98,20745103,Predicted
2025-12-02,280.3,280.3,250.9,254.24,185.43,20745103,Predicted
2025-12-03,187.65,210.29,187.65,208.28,169.0,20745103,Predicted
2025-12-05,171.02,171.02,166.27,168.49,159.58,20745103,Predicted
2025-12-06,161.49,161.49,141.3,143.19,176.97,20745103,Predicted
2025-12-08,179.09,179.09,151.85,153.87,204.16,20745103,Predicted
2025-12-09,206.61,206.61,176.84,179.2,241.38,20745103,Predicted
2025-12-11,244.27,244.27,206.21,208.96,287.43,20745103,Predicted
2025-12-12,290.87,290.87,238.88,242.06,,20745103,Future
