Date,Open,High,Low,Close,Actual,Volume,Type
2025-04-30,160.45,160.45,148.07,150.15,158.8,31238416,Predicted
2025-05-01,159.08,159.08,147.75,149.82,161.3,31238416,Predicted
2025-05-02,161.59,161.59,148.4,150.48,164.03,31238416,Predicted
2025-05-05,164.32,164.32,149.71,151.81,164.21,31238416,Predicted
2025-05-06,164.5,164.5,150.92,153.04,163.23,31238416,Predicted
2025-05-07,163.52,163.52,151.4,153.52,151.38,31238416,Predicted
2025-05-08,151.65,153.74,150.05,152.15,154.28,31238416,Predicted
2025-05-09,154.56,154.56,148.47,150.55,152.75,31238416,Predicted
2025-05-12,153.02,153.02,147.1,149.17,158.46,31238416,Predicted
2025-05-13,158.74,158.74,147.15,149.21,159.53,31238416,Predicted
2025-05-14,159.82,159.82,147.7,149.77,165.37,31238416,Predicted
2025-05-15,165.67,165.67,149.16,151.25,163.96,31238416,Predicted
2025-05-16,164.25,164.25,150.43,152.54,166.19,31238416,Predicted
2025-05-19,166.49,166.49,151.85,153.98,166.54,31238416,Predicted
2025-05-20,166.84,166.84,152.38,154.51,163.98,31238416,Predicted
2025-05-21,164.27,164.27,152.6,154.74,168.56,31238416,Predicted
2025-05-22,168.86,168.86,153.23,155.38,170.87,31238416,Predicted
2025-05-23,171.18,171.18,155.16,157.34,168.47,31238416,Predicted
2025-05-27,168.77,168.77,155.55,157.73,172.9,31238416,Predicted
2025-05-28,173.21,173.21,156.6,158.8,172.36,31238416,Predicted
2025-05-29,172.67,172.67,157.85,160.06,171.86,31238416,Predicted
2025-05-30,172.17,172.17,158.42,160.64,171.74,31238416,Predicted
2025-06-02,172.05,172.05,158.46,160.68,169.03,31238416,Predicted
2025-06-03,169.33,169.33,157.86,160.07,166.18,31238416,Predicted
2025-06-04,166.48,166.48,157.18,159.38,168.05,31238416,Predicted
2025-06-06,168.35,168.35,156.9,159.1,173.68,31238416,Predicted
2025-06-09,173.99,173.99,158.07,160.29,176.09,31238416,Predicted
2025-06-10,176.41,176.41,159.44,161.67,178.6,31238416,Predicted
2025-06-11,178.92,178.92,160.91,163.17,177.35,31238416,Predicted
2025-06-12,177.67,177.67,162.0,164.27,175.7,31238416,Predicted
2025-06-13,176.02,176.02,162.08,164.36,174.67,31238416,Predicted
2025-06-16,174.98,174.98,161.56,163.82,176.77,31238416,Predicted
2025-06-18,177.09,177.09,161.88,164.14,173.32,31238416,Predicted
2025-06-20,173.63,173.63,161.85,164.12,166.64,31238416,Predicted
2025-06-23,166.94,166.94,160.91,163.17,165.19,31238416,Predicted
2025-06-25,165.49,165.49,158.98,161.21,170.68,31238416,Predicted
2025-06-26,170.99,170.99,158.72,160.94,173.54,31238416,Predicted
