Date,Open,High,Low,Close,Actual,Volume,Type
2025-11-04,167.97,200.02,167.97,198.11,159.4,20745103,Predicted
2025-11-06,161.31,171.1,161.31,169.46,178.79,20745103,Predicted
2025-11-07,180.93,180.93,166.18,168.4,181.31,20745103,Predicted
2025-11-08,183.48,183.48,165.41,167.62,201.63,20745103,Predicted
2025-11-09,204.05,204.05,182.8,185.24,240.78,20745103,Predicted
2025-11-11,243.66,243.66,217.21,220.11,291.74,20745103,Predicted
2025-11-13,295.24,295.24,272.23,275.86,279.12,20745103,Predicted
2025-11-14,282.46,288.11,281.6,285.35,276.98,20745103,Predicted
2025-12-02,280.3,289.41,280.3,286.64,185.43,20745103,Predicted
2025-12-03,187.65,235.14,187.65,232.89,169.0,20745103,Predicted
2025-12-05,171.02,194.98,171.02,193.11,159.58,20745103,Predicted
2025-12-06,161.49,176.06,161.49,174.38,176.97,20745103,Predicted
2025-12-08,179.09,179.09,171.65,173.94,204.16,20745103,Predicted
2025-12-09,206.61,206.61,185.71,188.19,241.38,20745103,Predicted
2025-12-11,244.27,244.27,215.35,218.22,287.43,20745103,Predicted
2025-12-12,290.87,290.87,264.73,268.25,,20745103,Future
